 ,X,Y
1,321.563,295.590
2,345.500,293.500
3,347.500,293.500
4,350.500,295.500
5,345.500,296.500
6,332.450,305.900
7,313.500,304.500
8,319.485,308.394
9,324.500,304.500
10,311.500,309.500
11,328.500,309.500
