 ,X,Y
1,448.500,187.500
2,448.500,189.500
3,447.500,193.500
4,330.759,263.914
5,299.154,264.385
6,313.100,267.100
7,299.500,267.500
8,367.167,270.167
9,362.750,274.250
10,290.833,279.409
11,354.800,280.300
12,349.500,283.000
13,312.536,285.571
14,337.447,287.474
