 ,X,Y
1,304.994,266.519
2,279.375,266.625
3,309.500,271.500
4,266.000,272.500
5,272.500,275.500
6,339.952,281.810
7,312.203,295.424
8,286.600,286.500
9,309.500,288.500
10,295.500,295.500
